216,-0.9,-4.7,0,0,0,0,0,0,5,-8,0,0,0,0,0,-1
217,-0.4,-5.1,1,1,0,-2,0,0,0,0,0,0,0,0,0,0
218,0,5.5,0,2,-2,-2,-2,0,0,0,0,0,0,0,0,0
219,0,-5.4,2,0,2,-4,1,0,0,0,0,0,0,0,0,0
220,0,-5.4,0,0,0,0,0,0,0,8,-16,4,5,0,0,2
221,1.8,3.6,1,0,0,0,-1,0,-18,16,0,0,0,0,0,0
222,0,5.3,1,-1,0,-2,-2,0,0,0,0,0,0,0,0,0
223,0,-5.3,0,0,1,-1,1,0,0,-5,8,-3,0,0,0,0
224,0,-5.2,0,0,0,0,0,0,0,1,0,-3,0,0,0,-2
225,0,-5.19,0,0,0,2,-2,0,0,0,0,0,0,0,0,0
226,3,2.1,0,0,0,0,1,0,-8,13,0,0,0,0,0,0
227,0,-5.1,0,0,0,0,0,0,6,-8,0,0,0,0,0,-2
228,0,5.07,0,2,0,0,1,0,0,0,0,0,0,0,0,0
229,0.9,-4.1,0,0,0,0,1,0,0,0,0,-2,5,0,0,0
230,-5,0,0,0,0,0,0,0,3,-2,0,0,0,0,0,2
231,0,-5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
232,0,5,1,-1,2,2,1,0,0,0,0,0,0,0,0,0
233,0,-5,1,-1,-2,0,-1,0,0,0,0,0,0,0,0,0
234,0,-4.9,4,0,2,-2,2,0,0,0,0,0,0,0,0,0
235,4.9,0,0,0,0,0,0,0,2,-5,0,0,0,0,0,-2
236,0,-4.9,0,0,0,0,0,0,1,-3,0,0,0,0,0,-2
237,0.9,3.9,0,0,0,0,1,0,0,0,0,2,-5,0,0,0
238,0,4.8,2,1,-2,-4,-2,0,0,0,0,0,0,0,0,0
239,-3.7,-1.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
240,0,-4.72,0,2,2,-2,1,0,0,0,0,0,0,0,0,0
241,0,4.71,1,0,2,0,-1,0,0,0,0,0,0,0,0,0
242,0,-4.5,2,1,0,-2,1,0,0,0,0,0,0,0,0,0
243,-1.5,-3,1,0,0,0,1,0,-18,16,0,0,0,0,0,0
244,0,-4.5,2,-1,-2,0,-1,0,0,0,0,0,0,0,0,0
245,0.3,-4.11,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
246,0,4.4,1,2,-2,-2,-2,0,0,0,0,0,0,0,0,0
247,0,-4.4,1,-1,-2,-2,-1,0,0,0,0,0,0,0,0,0
248,0,4.39,2,0,0,-2,2,0,0,0,0,0,0,0,0,0
249,0,-4.3,3,0,0,0,1,0,0,0,0,0,0,0,0,0
250,0,4.3,2,0,-2,2,-1,0,0,0,0,0,0,0,0,0
251,0,-4.3,0,1,2,2,1,0,0,0,0,0,0,0,0,0
252,0.2,4.03,1,0,-2,0,0,0,0,0,0,0,0,0,0,0
253,0.2,4,0,2,-2,0,-2,0,0,0,0,0,0,0,0,0
254,-0.6,3.5,0,0,1,-1,1,0,0,-1,0,0,1,0,0,0
255,0,4.1,3,0,-2,0,-1,0,0,0,0,0,0,0,0,0
256,0,4,1,0,-4,2,-2,0,0,0,0,0,0,0,0,0
257,0,-4,0,1,-2,1,-2,0,0,0,0,0,0,0,0,0
258,0,-3.91,1,0,0,-4,0,0,0,0,0,0,0,0,0,0
259,1.9,2,0,0,0,0,1,0,0,1,-2,0,0,0,0,0
260,0,3.9,2,-1,2,2,2,0,0,0,0,0,0,0,0,0
261,0,3.9,0,1,-2,-4,-2,0,0,0,0,0,0,0,0,0
262,0,-3.9,1,0,-2,-3,-2,0,0,0,0,0,0,0,0,0
263,3.1,-0.8,0,0,0,0,0,0,2,-4,0,0,0,0,0,-1
264,0,3.9,2,-1,2,0,1,0,0,0,0,0,0,0,0,0
265,0,3.9,2,0,0,0,2,0,0,0,0,0,0,0,0,0
266,0,3.8,0,0,0,0,0,0,0,2,0,0,0,0,0,2
267,-0.2,3.51,1,1,0,0,0,0,0,0,0,0,0,0,0,0
268,0,-3.6,1,0,-2,-1,-2,0,0,0,0,0,0,0,0,0
269,-2.1,1.5,0,0,0,0,0,0,0,1,0,2,0,0,0,2
270,0,-3.6,1,1,-2,1,-1,0,0,0,0,0,0,0,0,0
271,0.7,2.8,0,0,0,0,0,0,3,-7,0,0,0,0,0,-2
272,-2.8,0.7,0,0,0,0,0,0,0,0,0,1,0,0,0,-1
273,0,-3.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0
274,-2.9,-0.6,0,0,0,0,0,0,2,-2,0,0,0,0,0,-1
275,0,-3.4,1,-1,0,-2,1,0,0,0,0,0,0,0,0,0
276,0,3.4,2,0,-4,0,-2,0,0,0,0,0,0,0,0,0
277,0,3.36,0,0,2,0,3,0,0,0,0,0,0,0,0,0
278,0.5,2.8,2,0,0,-2,-1,0,0,-2,0,3,0,0,0,0
279,2.6,-0.7,0,0,0,0,0,0,3,-5,0,0,0,0,0,-1
280,1,-2.3,0,0,0,0,0,0,0,0,0,1,0,0,0,2
281,0,-3.3,2,1,2,0,1,0,0,0,0,0,0,0,0,0
282,0,3.3,1,1,-2,0,-1,0,0,0,0,0,0,0,0,0
283,0,3.23,0,2,0,0,-1,0,0,0,0,0,0,0,0,0
284,0,3.2,1,-1,2,-2,2,0,0,0,0,0,0,0,0,0
285,0,-3.2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
286,0,-3.2,0,0,0,0,0,0,7,-9,0,0,0,0,0,-2
287,0,3.2,0,0,0,0,0,0,0,0,2,0,0,0,0,2
288,2.9,-0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1
289,0.08,3.05,0,0,2,-2,3,0,0,0,0,0,0,0,0,0
290,-0.7,-2.4,0,0,0,0,0,0,3,-3,0,0,0,0,0,2
291,0,-3.08,1,0,2,-4,2,0,0,0,0,0,0,0,0,0
292,0,3,2,0,2,-1,2,0,0,0,0,0,0,0,0,0
293,-1.6,1.4,1,0,0,-1,1,0,0,-1,0,2,0,0,0,0
294,-2.9,-0.1,0,0,0,0,0,0,4,-7,0,0,0,0,0,-2
295,0,-2.9,2,0,0,-2,1,0,0,-2,0,2,0,0,0,0
296,-2.5,0.4,0,0,1,-1,1,0,0,-2,2,0,0,0,0,0
297,0.4,-2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1
298,0,-2.9,1,0,2,1,1,0,0,0,0,0,0,0,0,0
299,0,2.89,0,1,-2,2,0,0,0,0,0,0,0,0,0,0
300,0,-2.8,2,1,-2,-2,-2,0,0,0,0,0,0,0,0,0
301,-2.5,0.3,0,0,1,-1,1,0,0,-1,0,1,0,0,0,0
302,-2.5,-0.3,0,0,0,0,0,0,0,1,-2,0,0,0,0,-1
303,0,-2.7,0,0,2,-2,1,0,0,-2,0,2,0,0,0,0
304,2.7,0,1,0,-1,0,-3,0,0,0,0,0,0,0,0,0
305,0,-2.6,0,1,0,1,1,0,0,0,0,0,0,0,0,0
306,0,-2.6,0,1,0,2,-1,0,0,0,0,0,0,0,0,0
307,0,2.6,3,-1,2,0,2,0,0,0,0,0,0,0,0,0
308,2.1,0.5,0,0,1,-1,1,0,-3,4,0,0,0,0,0,0
309,0,2.5,0,1,0,1,-1,0,0,0,0,0,0,0,0,0
310,0.8,1.7,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
311,1.9,-0.6,0,0,0,0,0,0,0,6,-16,4,5,0,0,-2
312,0,-2.5,2,0,0,0,-2,0,0,0,0,0,0,0,0,0
313,0,-2.4,2,0,0,2,0,0,0,0,0,0,0,0,0,0
314,0,2.4,2,0,0,2,-1,0,0,0,0,0,0,0,0,0
315,0,-2.4,1,1,-2,2,-1,0,0,0,0,0,0,0,0,0
316,0,2.4,1,0,2,-3,1,0,0,0,0,0,0,0,0,0
317,-1.9,0.5,0,0,0,0,0,0,5,-7,0,0,0,0,0,-1
318,-0.1,-2.3,2,0,0,-4,0,0,0,0,0,0,0,0,0,0
319,0,2.3,1,1,2,-4,1,0,0,0,0,0,0,0,0,0
320,0,-2.3,3,1,2,0,2,0,0,0,0,0,0,0,0,0
321,-1.4,0.9,0,0,0,0,0,0,0,0,4,0,0,0,0,2
322,-0.1,-2.2,0,0,0,0,0,0,8,-10,0,0,0,0,0,-2
323,-0.2,-2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
324,0,2.2,1,-2,2,0,2,0,0,0,0,0,0,0,0,0
325,0,-2.2,2,-1,2,-2,2,0,0,0,0,0,0,0,0,0
326,0,2.2,1,1,2,1,2,0,0,0,0,0,0,0,0,0
327,0,2.2,0,0,0,0,0,0,0,2,-4,0,0,0,0,-2
328,-1.8,-0.4,0,0,0,0,0,0,3,-3,0,0,0,0,0,-1
329,0,2.2,0,1,2,1,1,0,0,0,0,0,0,0,0,0
330,0,2.2,4,0,2,0,1,0,0,0,0,0,0,0,0,0
331,-1.7,0.4,0,0,0,0,0,0,1,-1,0,0,0,0,0,1
332,-0.8,-1.3,0,0,0,0,0,0,0,5,-4,0,0,0,0,2
333,-1.3,-0.8,0,0,0,0,0,0,0,4,-4,0,0,0,0,2
334,0,2.1,1,0,-2,1,-2,0,0,0,0,0,0,0,0,0
335,0,2.1,1,-1,2,-2,1,0,0,0,0,0,0,0,0,0
336,0,-2.1,1,0,4,-2,1,0,0,0,0,0,0,0,0,0
337,0,-2.1,2,1,2,-2,1,0,0,0,0,0,0,0,0,0
338,0,2.1,1,0,2,-1,1,0,0,0,0,0,0,0,0,0
339,0,-2,1,0,2,-2,-1,0,0,0,0,0,0,0,0,0
340,0,2,1,0,-2,2,1,0,0,0,0,0,0,0,0,0
341,0,2,1,-1,0,2,-1,0,0,0,0,0,0,0,0,0
342,0,2,2,-2,0,-2,-1,0,0,0,0,0,0,0,0,0
343,0,-2,1,2,2,-2,2,0,0,0,0,0,0,0,0,0
344,2,0,0,0,0,0,0,0,6,-9,0,0,0,0,0,-2
345,1.1,-0.9,0,0,0,0,0,0,0,0,0,2,-5,0,0,-2
346,1.6,-0.4,0,0,0,0,0,0,1,-3,0,0,0,0,0,-1
347,0,-1.91,1,0,-2,-2,0,0,0,0,0,0,0,0,0,0
348,0,-1.9,0,0,0,4,0,0,0,0,0,0,0,0,0,0
349,0,1.9,0,0,4,-4,2,0,0,0,0,0,0,0,0,0
350,0,-1.9,3,0,-2,-2,-2,0,0,0,0,0,0,0,0,0
351,0,1.9,2,-1,0,-2,1,0,0,0,0,0,0,0,0,0
352,1.5,0.4,0,0,1,-1,1,0,-4,5,0,0,0,0,0,0
353,-1.5,-0.4,0,0,0,0,0,0,0,2,0,0,0,0,0,1
354,-1.4,-0.5,0,0,1,-1,1,0,0,-1,0,-4,10,0,0,0
355,-1,0.9,0,0,1,-1,1,0,0,-1,0,0,0,0,2,0
356,0,-1.9,2,0,2,1,2,0,0,0,0,0,0,0,0,0
357,-0.3,1.6,0,0,0,0,0,0,0,4,0,-3,0,0,0,2
358,0,1.9,0,0,0,4,-1,0,0,0,0,0,0,0,0,0
359,0,1.9,1,-1,0,2,1,0,0,0,0,0,0,0,0,0
